리뷰,평점
"바다를 내려다보며 용궁사가...
예전 여행때는어느 절 신도들이 단체관광을 오셨는지...거북이 방생하는것도 봤어요
신기~",5.0
바닷가에 있는 보기 드문 사찰이지만 이제는 방문객이 너무 많아져서 복잡하네요. 입구에 어묵이랑 호떡파는 집이 너무 중구난방으로 있어서 별로인 것 같아요. 주차비는 3천원있습니다.,4.0
"12지신이 입구에 세워져있지만
우린 그 반대쪽인
힐튼호텔 부산쪽에서 걸어감
바다 바로앞에 절이 있다는 것이 어릴적부터 신기하여 ,아이와 함께 부산여행와서 가 봄
아이 역시 신기해 함
부산가면 꼭 가보시길",4.0
바닷가를 끼고 있어서 시원하고 걷기 좋았어요~ 길가 좌판에 간단하게 살 수 있는 토속품과 기념품이 있어서 구경하고 사기 좋았어요*^^*,5.0
"날씨가 좋아서 더 좋다고 느꼈던것 같아요
맑은 바다를 가까이서 볼 수 있어 좋았어요
산책하기에 적당한 거리라서 걷기에 좋은 코스였어요. 안갔으면 후회했을것 같아요.
주차비가 있어요",4.0
바닷가에 있는 사찰입니다. 부산여행하면 빠질 수 없는 곳으로 멋진 풍경도 자랑하는 곳입니다,5.0
"바닷가에 바로 절이 있는 게 흔한 풍경이 아니라서 가볼만 합니다.
하지만 사람이 너무 많아서 시끄러웠어요",4.0
"제가 이 리뷰를 쓰는 이유는 딱 하나입니다 ㅠㅠ
제발 미리 모기약을 바르고 가세요..
8월말에 갔는데 어찌나 독한지 물린곳들의 피부가 다 변색되었습니다.
약국에서 산 연고도 소용없고 테이프로 붙여서 가라앉히기만 했는데
다리에 6방, 팔에 2방 물린게 멍든거처럼 엄청나요 ㅠㅠ
친구가 너무 좋았다고 가자고 해서 갔는데, 갈때 왠만하면 택시타고 들어가시는거 추천드리고 싶어요. 버스는 너무 걸어야하구요
완전 성수기가 아니라 그런가 앞에 노점같은 곳들이 많이 영업은 안하고 있었어요.
유명한 절인거같긴한데 ㅠㅠ
밑에 분이 후기 쓰신것처럼 ㅠㅠ 절의 차분함이나 마음이 경건해지는 그런느낌은 없어요
꼭 가보셔야 하는게 아니면 패스하셔도 좋지않을까 싶습니다.",2.0
바다 위의 절이라 한번 쯤 구경하기는 좋으나 절의 차분함과 경건함은 느껴지지 않아요. 유명 관광지라 한번 정도는 방문 괜찮아요,3.0
바닷가에 있는 절임. 입구에서 절까지 가는데 시간이 좀 걸림. 단체 외국인 관광객들이 종종 보이기도 함. 쨋든 부산에 가면 함 가보면 좋을듯 한곳임.,5.0
"죽기 전에 꼭 가봐야 할 국내 여행 1001 곳중 한곳
부산 여행 필수 코스 해동 용궁사
바다와 인접한 tkckf(절)입니다.
3대 관음성지(觀音聖地)의 하나로 1376년 나옹화상이 창건한 사찰
해가 제일 먼저 뜬다는 일출암 위에는 지장보살

#108돌계단, #십이지신상, #",5.0
많은 분들이 찾던 관광지였는데 요즘에는 동남아 관광객분들의 사랑을 받는건지 너무 많이 계셔서 솔직히 놀랐음. 바다에 맞닿은 절로 절경이 이쁜 절로 부산에 놀러가셨으면 꼭 가보길 추천드립니다.,5.0
바다 바로 앞에 있어서 바람도 쐴겸 산책삼아 가보기 괜찮습니다. 절도 그리 작은 규모는 아니구요. 다만 유명한 관광지임에도...화장실 상태가.... 좀 관리할 필요가있을 것 같네요.,4.0
"어릴때 가봤던 곳인데 기억을 더듬어 다시 찾아가보았습니다
경치도 좋고 참 좋은 절인데
계단 난간, 안내표지판, 간판, 기념품 판매소 등 조금만 더 단정하게 가꾸면 좋겠다는 생각이 들었습니다",4.0
한번쯤 가볼만한 곳입니다. 절벽에 있는 사원으로 특색이 있습니다만 움직이는 동선에 있어서 불편함이 있습니다.,4.0
5월 연휴라 그런지 해운대 들렀다가 용궁사로 향했는데 어마어마한 차량들 때문에 차를 돌려서 호텔로 돌아 왔습니다. 트립어드바이져 리뷰 보고 꼭 애들을 데리고 방문 하고 싶었는데 너무 속상했어요. 여름에 일찍 출발해서 꼭 도전 해 볼 겁니다.,3.0
"식사전이나 식사후 산보겸 한시간반에서 두시간코스로 둘러보기 너무 좋다고 생각합니다ㅎ
근처에 맛집들이 제법있으므로 부산 관광오시는분들 좋죠..
대중교통은 좀 불편합니다",5.0
"흔히 부산은 광안리, 해운대가 유명한 해수욕장이지만 실제 해수욕하기 좋은 곳은 송정해수욕장이다. 이 곳 송정해수욕장에서 가까운 해동 용궁사는 바다와 접해있는 절로서 절경이 멋진 곳으로 꼭 방문할 필요가 있다.",4.0
일단 넘 붐비네요 초파일등도너무 많이 달려 시야를 가려 답답합니다 대웅전 옆 위쪽으로도 길이 있어보이는데 출입문을 잠궈놨네요. 붐비지만 않으면 바닷가에 있어 탁 트인 전망도 있고 괜찬지말입니다,3.0
"이번 부산 여행시 유일하게 들른 명소.
바다 옆 바위위에 어떻게 지었는데 대단하기도 하고 들어가는 길도 계단이 많지만 멋지다.
불교신자는 아니지만 간 김에 등도 달고 왔다.",5.0
부산여행의 시작은 늘 용궁사에서 하는것 같은데 늘 올때마다 탁 트인 바다와 절이 절묘한 절경을 느낄 수 있게 하는것 같아요,4.0
제목처럼 바다 근처에 절이 있다는 것이 처음에는 신기했다. 그렇지만 가보게 된다면 확~ 트이는 걸 느끼게 되고 참 좋다. 빨간 우체통도 있고,4.0
용궁사 아담하고 좋앟움. 바닷가에 위치한 절이라서 시원시원하고 파도소리와 푸른색감이 색다른 절이라서 좋앗어요. 12간지상 입구에서 사진도 찍고,3.0
"바다에 있는 절은 첨이네요. 호텔에서 해주는 체험프로그램 덕분에 이렇게 멀리있는 절에 와봅니다. 아이들도 항상 산에만 있는 절에 가다가, 바다에 있는 모습을 보고 용왕이 사는 곳 같다며, 좋아하더라구요. 은근 멀리있음에도 사람들이 많이 와서 기도를 하는 걸 보니 꽤 유명한 곳 같습니다. 부산 오면 한 번 꼭 들려보세요.",5.0
"절이 바다위에 떠있는것같습니다
휴일이나주말은 인파가 장난아니네요~

주위에 경치가좋고 절부근에 과학관도있어서
아이데리고 가기가 좋습니다",3.0
절이 바닷가에 있을거라고는 상상하지 못했습니다.바다와 함께 펼쳐지는 모습이 정말 멋집니다.근처에 기장 시장과 멸치로 유명한 대변항이 있어 볼거리와 함께 먹거리도 같이 즐길수 있는곳 입니다.부산여행시 강추~~,5.0
"바다위에 절
절로가는 산책길과 절에서 보는 바다배경 너무 아름답다.
바다위에 위치한 절이 색다른 곳",5.0
생각보다 너무 좋아서 놀랐어요. 용궁사에서 보는 바다의 풍경도 물론 멋지지만 용궁사와 바다가 어우러진 모습을 보고 감탄했어요!!,5.0
"한적한 절을 생각하시면 실망하실수도 있어요
워낙 유명한 곳이고 경치도 좋다보니 중국인들이 엄청 많았어요...;~
그래도~ 한번 다녀와볼만 합니다~~",5.0
외국 관광객들이 많이 몰려들긴 하지만 오래된 건물도 아니고 바닷가에 있다는 것 외에 특별함을 찾아보기 힘든 사찰이다. 바람쐴결 운동삼아 걷고 싶을 때 방문하면 좋은 곳이다.,2.0
"관광객이 많아서 다니기 좀 불편하긴 하지만, 그래도 충분히 멋집니다. 여름에 가도 바닷바람이 시원해서 구경할만 할거 같아요. 작지만 멋진 절입니다.",5.0
바다 위 절벽에 지어진 절이기 때문에 경관이 너무 좋다. 아기자기한 동자승 모형도 여러개가 있고 가족과 연인들이 오기에 정말 강추. 분위가 너무 좋음.,5.0
바다와 접해있어 풍경이 멋진 절이에요. 절 규모가 작아서 볼거리가 좀 없다는 것과 대중교통으로 가기 불편하다는게 조금 아쉬운 점이죠.,4.0
해운대에서 멀지 않은 곳에 위치한 이곳은 꼭 불교를 믿지 않아도 가 볼만한 곳이다. 바다를 끼고 있어서 풍경이 나름 괜찮다.,4.0
"곳곳에 있는 플라스틱 조형물들...
좋은 경관을 다 망가트리고 있어서 아쉬움
여기저기 돈벌이 수단으로 대충대충 눈가리고 아웅식...",2.0
"용궁사 3번째 방문!!
제일 처음 갔던 날은 아이러니하게도 12월 25일 크리스마스!!
크리스마스엔 한산한 절이지!!를 외치며 갔었으나 왠걸.. 저 같은 사람이 무지 많다는걸 깨닫게 되는 좋은 계기가 되었다는 웃픈 사실!!ㅎㅎ
이번에는 의미없이 생각없이 그냥 갔습니다.
갈때마다 용궁사는 변신을 거듭해서 매번 새롭네요.
특히 행운의 동전 던지기를 많이 하니까 저럼한 동전을 넉넉히 준비해 가시면 좋을듯 합니다.
겨울 바다의 고독과 낭만을 즐길 준비가 되셨다면 해동 용궁사로 고고!!",4.0
"해운대에서 차량으로 15~20분 정도 소요된다.
달맞이길쪽으로 드라이브 코스로도 아주 좋다.
종교에 관심이 없어도 멋진 풍경을 감상하러 방문해보길 권한다.",5.0
"경치가 다 인 곳. 갈맷길로 해서 해녀촌 지나 마을 구경도 좋다. 용궁사 입구 다시마 미역도 관광지 같지 않게 질이 좋다. 입구에 먹거리도 많지만 해녀촌 위 마을에 보리집밥 집등 맛집이 많다.

용궁사 화장실이 너무너무 안좋으므로 입구 주차장 화장실이나 커피집 이용을 권함.",5.0
여기서 내려다보는 바다 경치가 정말로 예쁘다. 하루종일 바다만 보고 있어도 아깝지 않을 것 같은 경치. 단지 겨울에는 너무 춥다 ㅠㅠ,4.0
생각보다 좁아서 돌아다니기 괜찮았구요 내려다보는 바다도 좋았어요 미신이긴힌지만 학업을 기원하는곳에 동전도 넣어놓고 왔습니다.,4.0
"사람 진짜 많고, view가 그렇게 좋지도 않음. 음식점도 빈약한데, 곳곳에 돈을 내라는 불교 함이 있다. 돈 벌기 위해 일부러 만들어놓은 곳 같다. 속내가 확 보임. 절대 비추.",1.0
풍경이 좋아서 가족과 함께 나들이삼아 가기 좋아요. 다만 계단이 많기 때문에 노약자들은 위험할 수 있어요. 특히 해가 지고 난 뒤에는 아주 깜깜해요,4.0
"바닷가에 있는 멋진 절입니다.
계단이 많아 노인분들이 둘러보려면 시간이 많이 걸립니다.
입구애 호박엿이나 호떡같은 간식도 팔고 있구요.
입장료는 없지만 주차비 3천원 입니다.
한가지 소원은 이루어진다고 해서 인지 불공드리는 분들이 많습니다.",5.0
"한국에 들어올때마다 지나가는 용궁사입니다. 바다위에 있는 절이라니 갈때마다 좋은데 이번에는 기도가 많은지 모든곳에
현수막이
걸려있어 조금 그랬어요. 그것만 없었으면 좋았을텐데.",4.0
어떻게 저런곳에 절이 있을까 생각됩니다. 태풍이 오면 물이 넘치지 않을까 걱정도 되지만 스님들이 절하고 명상하기에는 정말 좋은곳 같아요,5.0
"바다와 절이 함께 한다는 특별한 공간으로 생각됩니다.
한번쯤 부산에 들리신다면 가보시는 것도 추천할만한 곳이라 생각됩니다.",4.0
"해동 용궁사 해변근처 언덕위에 있는 절이
너무 아름다워요
감탄을 자아내는 곳이었어요
강추입니다.",5.0
"어느 방향으로 사진을 찍어도 예쁘게 나오고, 파도가 절 바로 아래의 암석절벽에 부딪히는 소리도 매우 좋다. 자주 가는곳인데 꼭 사람 적을 때 가보길 추천한다. 성수기에는 사람이 너무 많아서 매력의 반의 반도 느끼지 못할 것",5.0
외국의 절벽에 있는 수도원처럼 바닷가 앞 절벽 위에 절. 한국에서도 이런걸 볼 수 있다니.. 관광객 역시 많다. 한 번 쯤은 가볼만한 곳이다~,5.0
"들어가는 길엔 맛있는 길거리 음식, 소원을 비는 다리. 바다가 보이는 절경이 있어서 사진을 아무렇게나 찍어도 잘 나옵니다. 다만, 제가 갔을 때 사람이 좀 많았네요 가족끼리 커플, 친구끼리 가기 젛아요",5.0
지난 여름 부산여행중 들린 용궁사! 해안가에 있는 절은 국내에 몇게 되지않는 절이라고 한다. 고즈넉한 바위위에 아름다운 풍광을 담은 대웅전은 주변의 경치를 더욱 아름다운 조화를 이루게 한다,5.0
"바다옆에 절이라니 소문으로만 들었던 용궁사를 가보니
이런곳도 있구나..감탄이 저절로 나왔습니다.
십이지신상이 있는 길을 지나갈때 친구들과 서로의 띠를 찾아 보기도 했습니다...
절을 다 구경하기엔 다리도 아팠지만
그 풍경이 모든것을 다 날려버릴 만큼 좋았습니다",5.0
한국에서 바다에 접한 절중에서는 최고라고 생각합니다. 특히 절 아래쪽에서 보는 일출은 절경을 제공하며 사람도 적어 편안히 감상할 수 있어 좋았습니다.,5.0
"일욜일날 갔었는데 사람이 너무 많아
종종걸음을 걸어야했지만 곧 펼쳐지는
풍경이 너무나 아름다웠다
어디서 어떻게 찍던 그것은 모두 화보같았다",5.0
해변에 인접한 사찰. 경치 좋은 사찰. 휴가철 및 성수기에는 사람이 너무 많을 것 같은 것이 연휴를 맞아 방문했을 때 그야말로 인산인해. 사람이 너무 많아 움직일 수조차 없는 곳. 2016-10 기준 주차료 1일 3천원. 한적할 때 방문한다면 좋을 듯. 성수기엔 비추.,4.0
"고즈넉한 길상사 같은 절이 아니고 관광객들로 북적이고 기복신앙이 반영된 합격기원 동자승 인형이나 지하의 우물가, 커다란 돼지 엉덩이 조형물 등 전체적으로 통일성 없는 어수선한 관광지 느낌이었음. 기품있는 절이란 생각은 안들었어요",2.0
워낙 유명한 절이라 큰 기대 하고 가면 작을수도 있다. 매번 공사 중이고 주차장 이용시 무조건 돈을 얼마이상 내야 해서 장사 하는 기분이 든다. 바다 앞의 절이 궁금해 처음 가보는 사람이라면 방문 할만 하지만 여러번 가기에는 글쎄..,4.0
날씨가 꾸리무리해서 그런지 사진빨이 잘 안받았네요ㅎ 그래도 평일이어서 그런지 사람들도 엄청 붐비진 않고 바람도 굉장히 시원하구요 외국인 관광객도 꽤 있습니다. 엄청 큰 편은 아니지만 바다 옆에 있어 경치가 참 좋습니다ㅎ 옆에 수산과학원도 있어 같이 둘러 보시면 좋습니다,4.0
사람이 넘나 많음... 석가탄신일에 가서 그런것 같음 ㅋ 지하철타고 마을버스타고 힘들게 올만한 곳이었음 후회없는 선택~!! 부산오시면 꼭 가세요,5.0
"7년전에 가보고 너무 기억에 남아서 올해 봄에 재방문 했습니다.
사찰에서 바라보는 바다 경치가 아주 좋습니다.
대중교통으로 가실 분은 시티투어버스 타고 가시는거 추천해요.",4.0
"아이들 어렸을 때 (한 5~6년 전) 가 보았던 곳이라 이제 보여주면 좋을 듯 하여 아울렛 들렀다가 가 보았어요.
그러나 이번 여름 더위가 너무 강해서 아이들이나 어른들 모두 용궁사의 아름다움을 만끽하기에는 좀 무리였네요.
정말 관광객도 저희 가족 빼고는 거의 없었답니다.
해변 앞에 이르러서 대웅전에 갔을때는 다행히 시원한 바람을 맞을 수 있었지만 다시 돌아오는 길이 정말....
음, 아쉬운 마음에 가을 쯤 다시 오기로 했네요.",3.0
"우리나라에서 드물게 바닷가에 위치한 사찰로 기장 방문시 방문하면 새로운 경치를 경험함
주차장 주차비 징수는 조금 아쉬움
새벽에 해뜰 무렵이 가장 좋은 View Time",4.0
가깝지만 쉽사리 방문을 하지못했던 부산의 관광명소들중 용궁사를 찾아보게 되었습니다.. 일반적으로 산에 위치해 있는 사찰들을 생각하면서 찾은 용궁사는 그야말로 신세계 였습니다. 정말 히한하게 멋지더라구요...바닷가에 위치한 사찰이라 기도빨도 더 잘받을수 있을것 같아서 많은것들을 위해 기도하고 왔네요..부산방문시 꼭 방문하시면 좋은 장소인것 같네요...,5.0
"바닷가에 위치한 넓고 볼거리 많은 사찰~
약간 상업적인 느낌은 좀 많지만,
그래도 풍경이며 볼거리가 많아 가볼만한 곳입니다.",4.0
경관이 좋아 사진찍거나 데이트하기 용이하지만 사람이 너무 많음. 길이 협소해 느긋하게 즐길 수 없음.,4.0
자가용 이용 시 앞에서 주차요금을 받고 주말엔 차가 많아서 번잡합니다. 181번 등 버스이용시 하차하여 도보 10분정도 걸으면 도착할 수 있습니다. 그리고 용궁사 앞에서 음식을 파는 데 가격이 뻥튀기가 심해서 놀랬습니다.,4.0
자동차를 타고 간다고 해도 구경을 위해서는 걸어야하니 너무 춥거나 너무 더운 날씨에는 가지 않는 것을 추천한다. 일몰이후에는 입장이 제한되지만 해질녘의 용궁사는 예쁘므로 개인적으로는 해질녘에 방문하는 것을 추천한다.,4.0
"아침 일출.. 너무 이쁘구요..
바닷가에 위치한 절 그리 많지 않을 걸로 기억하는데..
시원한 파도가 너무 좋습니다..
아이를 가진다는 득남불(?)인가도 있으니 한번씩 쓰다듬어 주세요.. 다만 차들이 너무 많아요..",5.0
"용궁사는 ..한국고유의,절느낌이..안나요..마치..중국이나..일본의절느낌.이더나요..그래도..가볼만은해요..바다를끼고있고..용궁사로..내려가는..길도..운치있고좋아요..자차가.없으면..좀가는데..힘들어요..대중교통으로는,좀 먼느낌이여요..그래도..가볼만해요..",3.0
부산 앞바다를 내려보이는 용궁사 바위에 지어진것도 신기했지만 각각 특색있는 소원을 빌며 들러볼수 있어 의미가 있었다.,5.0
"아이와 함께 다녀 왔어요
바다에 있는절이라 신기하고 탁트여있어서 시원했어모
들어가는입구에는 먹거리도 팔고 사람들도 많아 꼭 관광지 같아보였네요",5.0
"부산 기장에 있는 해동용궁사
해운대역 근처에서 한번에 가는 버스가 있어서
버스타고 갔습니다.
3~40분 정도 걸리더라구요
용궁사 올라가는 길도 예쁘게 잘 되어 있고
용궁사 또한 너무 좋았어요
작은 절이구요. 바위에 지어진 절 답게 바람이
진짜 어마어마 합니다.
바닷바람 맞으며 스트레스 잘 풀고
머리 맑아져서 왔어요",4.0
"여름이라 습하고 더워서 모기는 무진장많았습니다
동전던지는곳에거 2~3분있었는데 모기한테..헌혈함..
경치도좋고 입장료는없으나 주차장에 주차비가 3천원이예요..
더웠지만 노을도보고 운치도있어서 좋았습니다.",4.0
"부산 동북쪽에 위치한 아름다운 사찰입니다. 양양 낙산사, 남해 보림암과 더불어 3대 관음성지로 알려진 곳이기도 합니다. 한가지 소원을 꼭 이루어 준다고 알려져 있습니다",5.0
친구들과 떠난 부산여행에서 정말 기억에 남는 장소였어요. 꼭 한번 둘러보고 힐링하고 오세요. 바람에 실려오는 바다냄새와 소나무향이 참 좋아요.,4.0
"바다위에 있는 절이라고 하여 많은 사람들이 찾고있지만,
너무 상업적인 공간이라는 느낌이 들었다. 한번쯤 들러볼만하지만, 주말 늦은 오후 시간임에도 인파가 가득했고 쓰레기들이 가득쌓여 눈살을 찌푸리게했다.",3.0
부산사람들이 언제나 추천하는 용궁사 저도 부산 갈때마다 가는데요 갈때마다 바다와 절이 어우러져있어서 마음이 경건해지는 곳입니다.,5.0
"관광지로 유명세를 타기시작하면서 너무 상업적으로 변질되는것 같아요..
절까지 내려가는 길에 헌금하는 곳만 최소 열군데는 넘는듯..
들어가는 길에 잡상인들도 바글바글하구요~
확실히 절 위치나 절벽하고의 조화는 정말 볼만하지만
뭔가 절에서 느낄수 있는 고요함이나 고즈넉함을 찾으시는 분이라면 전혀 비추합니다.
관광삼아 가보시고 싶은분들께는 추천해요^^",4.0
바닷가에 있는 절은 처음이라 매우 특색있고 자연과 하나되는 절의 모습이 매우 아름답습니다. 시원합니다.,4.0
"사실 불교 신자라 그냥 찾아가본건데 가서 가슴이 탁 트이고 왔네요.
왜 유명한지 알 것 같더라고요.
사찰 앞에 바다가 있어서 진짜 좋고요. 곳곳마다 다 예쁘고 멋있고 마음도 편해져요. 꼭 불교가 아니더라도 한 번 다녀오시면 좋으실 거예요. 근처에 아쿠아리움 무료로 볼 수 있는 곳도 있어요.",5.0
바다 바로 위에 지어진 절도 이쁘지만 절벽에 부서지는 파도 소리가 일품입니다 한번쯤 가보는 것도 좋습니다,4.0
"대중교통으로 이용하기는 좀 멀지만 ㅠㅠ
그래도 부산에 왔으면 한번쯤 와서 볼만한 곳이에요.",4.0
"어릴때 부터 가본 곳인데, 성인이 되어서 가니 느낌이 다르네요.
입구가 좀 좁아 주차하긴 쉽지 않지만, 조금 옆으로 가면 주차장 있으니,,ㅋ
절이 크진 않아도 출렁이는 바다와 함께 있어 멋스럽습니다.",5.0
"바다를 끼고 있는 사찰이라는 특성상 많은 분들이 찾습니다.

기장쪽으로 가는 이유가 있다면 가는길에 들러 구경할 만합니다.

그러나 부산에 와서 굳이 시간을 잡아 가는 것은 추천하지 않습니다.",3.0
"보통 절이 산속에 위치한 것과 달리 해동 용궁사는 바닷가에 위치해 있는 아름다운 절입니다. 평소에도 사람들이 많이 찾아오지만 연말,연초에는 해돋이 보려고 엄청난 인파가 몰려드는 곳입니다.",5.0
"해동 용궁사는 해운대에서 비교적 가까운 관광지여서 여행 첫날에 방문했어요.
입장료는 무료이고, 해안에 인접하여 위치해 있어서 사찰도 구경하고 바다풍경도 동시에 감상할 수 있는 멋진 곳입니다.
저는 석가탄신일 주간에 방문했기 때문에 사찰의 분위기가 더욱 화려하고 좋았던 것 같아요.
용궁사 앞에서 판매하는 부산오뎅도 별미이니 한 번 드셔보시기 바랍니다.",4.0
"해동 용궁사는 대중교통으로 가기에는 조금 힘든 편입니다. 괜찮다고 하시는 분들도 많은데 제가 버스 멀미를 잘해서요ㅜ

하지만 시간과 고생을 투자해서 도착한 보람은 있었습니다. 경치가 굉장히 아름다웟고, 바닷가랑 인접해서 그런지 시원한 바닷바람도 불고 좋았습니다.

차 있으신 분들은 좀 더 편하게 오실 수 있으실 것 같아요.",4.0
새파란 부산 바다에 맞닿아 있는 아름다운 절입니다. 직접 보기 전에는 이름이 너무 과한게 아닌가 여겼는데 용궁사라고 부를 만 합니다.,4.0
"전에도 가봤지만 너무 좋아서 한번 더 방문함
여전히 좋았지만 주말에는 사람이 너무 많아서 비추
먹으면 아픈 데가 낫는다는 신비한 물이라고 해서 친구랑 마시고 손목이 아파서 손에도 부음~ㅋ
다 둘러보고 법당 앞에서 사람들 절하는거 보고 계단 내려오는데 2번째 계단에서 친구와 동시에 아 소리를 내며 마주 봤는데 둘 다 오른쪽 허벅지를 붙잡고 아파하면서 기분 엄청 이상함
뭔가 있나~? 하면서 내려 옴
절 안하고 그냥 와서 그런가~ㅋ",5.0
"식사하고 소화시킬 겸 들르기 좋음.
입구에 국화빵이나 오뎅이 맛있음.
휴일 등엔 사람이 좀 많지만 그래두
가볼만 한 장소임.",5.0
"센텀시티나 해운대역에서 181번 버스타고 용궁사정류소에 내려 10분정도 걸으면 도착하실 수 있어요. 그 정류소에서 내리는 사람들은 거의 용궁사 가는 분들이니 길 몰라도 따라가시면 돼요^^ 바다 바로 앞에 위치한 절과 뒷길로 이어진 산책로따라 걸어올라가면 흙, 나무냄새와 함께 바다냄새도 함께 맡을 수 있는 아주 매력적인 공간입니다^^",4.0
"해동 용궁사는 기장군에 있는 사찰이다. 이곳에서 기도를 하면
1년에 한 번은 꼭 소원이 이루어진다는 소문이 있다.
이곳 지하엔 약수터가 있는데, 정말 시원하다.",5.0
경치가 아주 좋습니다 다만 바람이 많이불어 날씨 좋은 날에 가신다면 최고의 경치를 볼수있고 앞에있믄 쟁반짜장집 또한 맛있습니다,4.0
해운대 넘어 기장 송정해수욕장을 지나 위치한 용궁사. 입구주변의 상가들이 왜 이렇게 한적한 산사의 분위기를 흐리지만 절의 위치만큼은 인상적이였내요. 해안 절벽자락에 위치해서 주변 경관이 너무 좋은곳입니다. 최근엔 중국 단체관광객도 필수 코스인듯 자주 보이내요.,4.0
"부산에서도 외곽에 위치해서 마음먹고 가야함. 가는길에 바다냄새가 좀 심하게 났지만 내부에 볼거리가 많았음. 가족단위, 어린이들과 가기에 좋았음",5.0
생각했던 것 보다 작은 절이지만 바다 위에 있는 특색있는 절이라서 신기했다. 부산에 간다면 한 번 가볼만한 명소이다.,3.0
"돈 된다고 이것저것 만들어 붙여놓은 게 좀 보기 싫었어요
입구 앞에 타이어 탑은 도대체 왜 있는건지.
바다가 보이는 절이라는 부분에서 정말 신기했는데
너무 돈돈거리니까 인상쓰게 되더라구요
둘러보는 재미는 있어요",3.0
진짜 꼭가야하는곳입니당 여름에갔는데 바람이 불어서 시원하더라고요!!! 파도를 잘못피해서 옷은다젖었지만 너무너무 즐거웠습니당,5.0
"국내에서 보기 힘든 해안 절벽위의 절로 부산의 명소라 생각 됩니다
한번쯤은 가볼 만한곳이라 생각 되어 강추!!!",5.0
"1년만에 재방문이였는데도 만족했습니다!
하지만 아침 일찍 가시는걸 추천할게요!
저희가 나오려고할때는 들어가는 줄이 장난 아니였습니다..",5.0
바닷가에 붙어 있는 국내유일의 절로 아름다운 경치와 일출과 일몰의 경이로룸을 현장에서 볼수 있는 특별한 곳이다. 주말에는 차들이 많이 붐비니 일찍다녀오시길 권장~,5.0
"바닷가에 위치한 절은 첨 가봤는데 운치있고 넘 좋았어요~
다만 여름휴가철이라 사람이 너무 바글바글했던 게 조금 흠...",4.0
"바닷가 좁은 공간이라는 제약이 있겠지만, 몰려드는 관광객이 많아서 수용한계를 넘은 느낌.
차분하게 풍광을 즐기기에는 별로 어울리지 않았고,
이국적인 불상과 이국 문화가 뒤섞여 조금 당황스럽기도",2.0
해안가에 절이 있어 참 특이했어요. 그러나 지나치게 상업적이라 아쉬웠어요. 화장실도 너무 냄새나고 더러웠던 기억이 \ㅠㅠ,3.0
"부산여행을 가게 되면 무조건 들리는 곳
기장군에 있는 해동 용궁사
부산역에서 지하철타고 해운대에 내려
용궁사가는 버스로 환승해서 가는 방법 있어요
저는 혼자 여행갈때면 대중 교통 이용하면서
조용하게 다녀와요~

바다 절벽에 지어진 작은 암자 용궁사
여기에 가면 아무 생각할 시간이 없어요
바닷바람이 바람이 엄청나게 불어와서
몸 가누기도 힘들거든요 ㅋㅋㅋㅋ

그렇게 바닷바람 대차게 맞고 나서
한참을 서 있다가 마지막으로 생각정리하고 나면
스트레스는 다 날아가고 없는것 같아요

작지만 강한 곳",5.0
"전보다 너무 개발(?)되어 옛모습을 잃어가고 있어요.
조금 걸어야하는데, 계단이 많아 편한 신발을 신고 가길 권해드려요.",3.0
"종교를 떠나서 너무 아름다운 곳이에요~~~
절경이 완전 끝내줘요.
부산여행에서 꼭 가보셔야할 곳입니다.
또 가고싶은 해동용궁사~~~~ ㅠㅠㅠ",5.0
"입구부터 절까지는 한참 걸어가야 했는데, 푸른 바닷가에 위치한 절은 풍경은 아름다웠으나 여기저기 세워진 조각상들은 그와는 어울리지 않는 너무 어설픈 모습이어서 조금은 실망스러웠음.
오히려 십년 전 보러갔을때의 옛것과 더 닮았던 그 모습이 더 좋았던 것으로 기억됨",3.0
송정바닷가를 들렸다가 드라이브하고 중간에 쉬면서 사진도 찍기 좋아요. 주변에 음식점도 많고 부산에 살때는 자주 가던곳입니다. 계단이 많고 가팔라서 아기와 가기는 별로 인거 같아요. 그래서 바다 경치도 좋고 바다앞의 절의 모습은 너무나 아름답습니다. 동전을 던져 소원을 비는 곳이 있는데 꼭 소원도 빌어보세요.,4.0
부산 용궁사는 꼭 가봐야할 곳입니다. 연초나 절을 꼭 가야 하는 날짜에는 피해주세요. 외국인 관광객이 많아서 갈 수 없습니다. 방생하는 곳으로 가게되면 푸른 바다와 속이 트이는 경험을 할 수 있습니다. 그리고 용궁사 나오는 길에 있는 짜장면도 한번 먹어보시구요!!,5.0
"하지만 그것이 다.
계단을 따라 내려가다보면 어느순간 펼쳐진 바다와 절의 어우러짐이 멋있다
지하로 연결된 사당도 이색적이고 바다를 바라보며 우뚝 서있는 해수관음보살도 멋있다
사람이 너무 많고 비싼 주차요금은 단점",3.0
기장 쪽까지 가야 하는데 운전을 할 수가 없어서 버스타고 다녔어요~ 근데 가면 진짜 감탄하게 되요.. 뭔가 한국에도 이런 데가 있구나 싶을 정도로 해동용궁사를 바라보고 사진 찍으세요 예쁘게 잘 나옵니다^^,5.0
"바닷가에 바로 연결된 흔하지 않은 사찰로 많은 사람들이 찾는 곳입니다. 요즘은 외국인 관광객도 많이 보이더군요.
경치가 너무 좋고 이번 방문에는 안개가 많이 끼었는데 더욱 멋있었습니다.",5.0
